"sequence","generation","i1","i2","i3","x1","x2","x3","compute","measure","probed","s1","s2","s3","s"
15097,686,608174080,532676608,331350016,0.56640625,0.49609375,0.30859375,FALSE,FALSE,FALSE,0,0,0,0
20500,926,608174080,532676608,893386752,0.56640625,0.49609375,0.83203125,FALSE,FALSE,FALSE,0,0,0,0
20501,926,608174080,532676608,901775360,0.56640625,0.49609375,0.83984375,FALSE,FALSE,FALSE,0,0,0,0
17809,806,608174080,532676608,926941184,0.56640625,0.49609375,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
17810,806,608174080,532676608,935329792,0.56640625,0.49609375,0.87109375,FALSE,FALSE,FALSE,0,0,0,0
20692,935,608174080,541065216,859832320,0.56640625,0.50390625,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
20693,935,608174080,541065216,868220928,0.56640625,0.50390625,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
20694,935,608174080,549453824,859832320,0.56640625,0.51171875,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
20695,935,608174080,549453824,868220928,0.56640625,0.51171875,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
18262,826,608174080,557842432,859832320,0.56640625,0.51953125,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
18263,826,608174080,557842432,868220928,0.56640625,0.51953125,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
18264,826,608174080,566231040,859832320,0.56640625,0.52734375,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
18265,826,608174080,566231040,868220928,0.56640625,0.52734375,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
21544,974,608174080,574619648,557842432,0.56640625,0.53515625,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
21545,974,608174080,574619648,566231040,0.56640625,0.53515625,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
18072,817,608174080,574619648,591396864,0.56640625,0.53515625,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
18073,817,608174080,574619648,599785472,0.56640625,0.53515625,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
4763,221,608174080,574619648,826277888,0.56640625,0.53515625,0.76953125,FALSE,FALSE,FALSE,0,0,0,0
4764,221,608174080,574619648,834666496,0.56640625,0.53515625,0.77734375,FALSE,FALSE,FALSE,0,0,0,0
21546,974,608174080,583008256,557842432,0.56640625,0.54296875,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
21547,974,608174080,583008256,566231040,0.56640625,0.54296875,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
18074,817,608174080,583008256,591396864,0.56640625,0.54296875,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
18075,817,608174080,583008256,599785472,0.56640625,0.54296875,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
4765,221,608174080,583008256,826277888,0.56640625,0.54296875,0.76953125,FALSE,FALSE,FALSE,0,0,0,0
4766,221,608174080,583008256,834666496,0.56640625,0.54296875,0.77734375,FALSE,FALSE,FALSE,0,0,0,0
11669,531,608174080,591396864,557842432,0.56640625,0.55078125,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
11670,531,608174080,591396864,566231040,0.56640625,0.55078125,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
11671,531,608174080,599785472,557842432,0.56640625,0.55859375,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
11672,531,608174080,599785472,566231040,0.56640625,0.55859375,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
17295,783,608174080,608174080,390070272,0.56640625,0.56640625,0.36328125,FALSE,FALSE,FALSE,0,0,0,0
17296,783,608174080,608174080,398458880,0.56640625,0.56640625,0.37109375,FALSE,FALSE,FALSE,0,0,0,0
17297,783,608174080,616562688,390070272,0.56640625,0.57421875,0.36328125,FALSE,FALSE,FALSE,0,0,0,0
17298,783,608174080,616562688,398458880,0.56640625,0.57421875,0.37109375,FALSE,FALSE,FALSE,0,0,0,0
18716,846,608174080,641728512,390070272,0.56640625,0.59765625,0.36328125,FALSE,FALSE,FALSE,0,0,0,0
18717,846,608174080,641728512,398458880,0.56640625,0.59765625,0.37109375,FALSE,FALSE,FALSE,0,0,0,0
13230,602,608174080,641728512,557842432,0.56640625,0.59765625,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
13231,602,608174080,641728512,566231040,0.56640625,0.59765625,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
16082,730,608174080,641728512,591396864,0.56640625,0.59765625,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
16083,730,608174080,641728512,599785472,0.56640625,0.59765625,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
18718,846,608174080,650117120,390070272,0.56640625,0.60546875,0.36328125,FALSE,FALSE,FALSE,0,0,0,0
18719,846,608174080,650117120,398458880,0.56640625,0.60546875,0.37109375,FALSE,FALSE,FALSE,0,0,0,0
13232,602,608174080,650117120,557842432,0.56640625,0.60546875,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
13233,602,608174080,650117120,566231040,0.56640625,0.60546875,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
16084,730,608174080,650117120,591396864,0.56640625,0.60546875,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
16085,730,608174080,650117120,599785472,0.56640625,0.60546875,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
14465,658,608174080,658505728,557842432,0.56640625,0.61328125,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
14466,658,608174080,658505728,566231040,0.56640625,0.61328125,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
14467,658,608174080,666894336,557842432,0.56640625,0.62109375,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
14468,658,608174080,666894336,566231040,0.56640625,0.62109375,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
14554,662,608174080,675282944,859832320,0.56640625,0.62890625,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
14555,662,608174080,675282944,868220928,0.56640625,0.62890625,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
14556,662,608174080,683671552,859832320,0.56640625,0.63671875,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
14557,662,608174080,683671552,868220928,0.56640625,0.63671875,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
9444,432,608174080,708837376,826277888,0.56640625,0.66015625,0.76953125,FALSE,FALSE,FALSE,0,0,0,0
9445,432,608174080,708837376,834666496,0.56640625,0.66015625,0.77734375,FALSE,FALSE,FALSE,0,0,0,0
14379,654,608174080,708837376,859832320,0.56640625,0.66015625,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
14380,654,608174080,708837376,868220928,0.56640625,0.66015625,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
9446,432,608174080,717225984,826277888,0.56640625,0.66796875,0.76953125,FALSE,FALSE,FALSE,0,0,0,0
9447,432,608174080,717225984,834666496,0.56640625,0.66796875,0.77734375,FALSE,FALSE,FALSE,0,0,0,0
14381,654,608174080,717225984,859832320,0.56640625,0.66796875,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
14382,654,608174080,717225984,868220928,0.56640625,0.66796875,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
11596,528,608174080,759169024,457179136,0.56640625,0.70703125,0.42578125,FALSE,FALSE,FALSE,0,0,0,0
11597,528,608174080,759169024,465567744,0.56640625,0.70703125,0.43359375,FALSE,FALSE,FALSE,0,0,0,0
11598,528,608174080,767557632,457179136,0.56640625,0.71484375,0.42578125,FALSE,FALSE,FALSE,0,0,0,0
11599,528,608174080,767557632,465567744,0.56640625,0.71484375,0.43359375,FALSE,FALSE,FALSE,0,0,0,0
11199,510,608174080,775946240,490733568,0.56640625,0.72265625,0.45703125,FALSE,FALSE,FALSE,0,0,0,0
11200,510,608174080,775946240,499122176,0.56640625,0.72265625,0.46484375,FALSE,FALSE,FALSE,0,0,0,0
15524,705,608174080,775946240,524288000,0.56640625,0.72265625,0.48828125,FALSE,FALSE,FALSE,0,0,0,0
15525,705,608174080,775946240,532676608,0.56640625,0.72265625,0.49609375,FALSE,FALSE,FALSE,0,0,0,0
18671,844,608174080,775946240,591396864,0.56640625,0.72265625,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
18672,844,608174080,775946240,599785472,0.56640625,0.72265625,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
10808,493,608174080,775946240,926941184,0.56640625,0.72265625,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
10809,493,608174080,775946240,935329792,0.56640625,0.72265625,0.87109375,FALSE,FALSE,FALSE,0,0,0,0
11201,510,608174080,784334848,490733568,0.56640625,0.73046875,0.45703125,FALSE,FALSE,FALSE,0,0,0,0
11202,510,608174080,784334848,499122176,0.56640625,0.73046875,0.46484375,FALSE,FALSE,FALSE,0,0,0,0
15526,705,608174080,784334848,524288000,0.56640625,0.73046875,0.48828125,FALSE,FALSE,FALSE,0,0,0,0
15527,705,608174080,784334848,532676608,0.56640625,0.73046875,0.49609375,FALSE,FALSE,FALSE,0,0,0,0
18673,844,608174080,784334848,591396864,0.56640625,0.73046875,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
18674,844,608174080,784334848,599785472,0.56640625,0.73046875,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
10810,493,608174080,784334848,926941184,0.56640625,0.73046875,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
10811,493,608174080,784334848,935329792,0.56640625,0.73046875,0.87109375,FALSE,FALSE,FALSE,0,0,0,0
20809,940,608174080,792723456,457179136,0.56640625,0.73828125,0.42578125,FALSE,FALSE,FALSE,0,0,0,0
20810,940,608174080,792723456,465567744,0.56640625,0.73828125,0.43359375,FALSE,FALSE,FALSE,0,0,0,0
20222,913,608174080,792723456,541065216,0.56640625,0.73828125,0.50390625,FALSE,FALSE,FALSE,0,0,0,0
20223,913,608174080,792723456,549453824,0.56640625,0.73828125,0.51171875,FALSE,FALSE,FALSE,0,0,0,0
15408,700,608174080,792723456,557842432,0.56640625,0.73828125,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
15409,700,608174080,792723456,566231040,0.56640625,0.73828125,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
13534,615,608174080,792723456,574619648,0.56640625,0.73828125,0.53515625,FALSE,FALSE,FALSE,0,0,0,0
13535,615,608174080,792723456,583008256,0.56640625,0.73828125,0.54296875,FALSE,FALSE,FALSE,0,0,0,0
16330,741,608174080,792723456,926941184,0.56640625,0.73828125,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
16331,741,608174080,792723456,935329792,0.56640625,0.73828125,0.87109375,FALSE,FALSE,FALSE,0,0,0,0
20811,940,608174080,801112064,457179136,0.56640625,0.74609375,0.42578125,FALSE,FALSE,FALSE,0,0,0,0
20812,940,608174080,801112064,465567744,0.56640625,0.74609375,0.43359375,FALSE,FALSE,FALSE,0,0,0,0
20224,913,608174080,801112064,541065216,0.56640625,0.74609375,0.50390625,FALSE,FALSE,FALSE,0,0,0,0
20225,913,608174080,801112064,549453824,0.56640625,0.74609375,0.51171875,FALSE,FALSE,FALSE,0,0,0,0
15410,700,608174080,801112064,557842432,0.56640625,0.74609375,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
15411,700,608174080,801112064,566231040,0.56640625,0.74609375,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
13536,615,608174080,801112064,574619648,0.56640625,0.74609375,0.53515625,FALSE,FALSE,FALSE,0,0,0,0
13537,615,608174080,801112064,583008256,0.56640625,0.74609375,0.54296875,FALSE,FALSE,FALSE,0,0,0,0
16332,741,608174080,801112064,926941184,0.56640625,0.74609375,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
16333,741,608174080,801112064,935329792,0.56640625,0.74609375,0.87109375,FALSE,FALSE,FALSE,0,0,0,0
19992,902,608174080,809500672,322961408,0.56640625,0.75390625,0.30078125,FALSE,FALSE,FALSE,0,0,0,0
19993,902,608174080,809500672,331350016,0.56640625,0.75390625,0.30859375,FALSE,FALSE,FALSE,0,0,0,0
8236,376,608174080,809500672,926941184,0.56640625,0.75390625,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
8237,376,608174080,809500672,935329792,0.56640625,0.75390625,0.87109375,FALSE,FALSE,FALSE,0,0,0,0
19994,902,608174080,817889280,322961408,0.56640625,0.76171875,0.30078125,FALSE,FALSE,FALSE,0,0,0,0
19995,902,608174080,817889280,331350016,0.56640625,0.76171875,0.30859375,FALSE,FALSE,FALSE,0,0,0,0
8238,376,608174080,817889280,926941184,0.56640625,0.76171875,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
8239,376,608174080,817889280,935329792,0.56640625,0.76171875,0.87109375,FALSE,FALSE,FALSE,0,0,0,0
22048,998,608174080,843055104,322961408,0.56640625,0.78515625,0.30078125,FALSE,FALSE,FALSE,0,0,0,0
22049,998,608174080,843055104,331350016,0.56640625,0.78515625,0.30859375,FALSE,FALSE,FALSE,0,0,0,0
22050,998,608174080,851443712,322961408,0.56640625,0.79296875,0.30078125,FALSE,FALSE,FALSE,0,0,0,0
22051,998,608174080,851443712,331350016,0.56640625,0.79296875,0.30859375,FALSE,FALSE,FALSE,0,0,0,0
17106,775,608174080,876609536,859832320,0.56640625,0.81640625,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
17107,775,608174080,876609536,868220928,0.56640625,0.81640625,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
17108,775,608174080,884998144,859832320,0.56640625,0.82421875,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
17109,775,608174080,884998144,868220928,0.56640625,0.82421875,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
21657,979,608174080,910163968,289406976,0.56640625,0.84765625,0.26953125,FALSE,FALSE,FALSE,0,0,0,0
21658,979,608174080,910163968,297795584,0.56640625,0.84765625,0.27734375,FALSE,FALSE,FALSE,0,0,0,0
18998,858,608174080,910163968,322961408,0.56640625,0.84765625,0.30078125,FALSE,FALSE,FALSE,0,0,0,0
18999,858,608174080,910163968,331350016,0.56640625,0.84765625,0.30859375,FALSE,FALSE,FALSE,0,0,0,0
18434,834,608174080,910163968,591396864,0.56640625,0.84765625,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
18435,834,608174080,910163968,599785472,0.56640625,0.84765625,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
15115,687,608174080,910163968,624951296,0.56640625,0.84765625,0.58203125,FALSE,FALSE,FALSE,0,0,0,0
15116,687,608174080,910163968,633339904,0.56640625,0.84765625,0.58984375,FALSE,FALSE,FALSE,0,0,0,0
9657,441,608174080,910163968,658505728,0.56640625,0.84765625,0.61328125,FALSE,FALSE,FALSE,0,0,0,0
9658,441,608174080,910163968,666894336,0.56640625,0.84765625,0.62109375,FALSE,FALSE,FALSE,0,0,0,0
14210,647,608174080,910163968,926941184,0.56640625,0.84765625,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
14211,647,608174080,910163968,935329792,0.56640625,0.84765625,0.87109375,FALSE,FALSE,FALSE,0,0,0,0
21659,979,608174080,918552576,289406976,0.56640625,0.85546875,0.26953125,FALSE,FALSE,FALSE,0,0,0,0
21660,979,608174080,918552576,297795584,0.56640625,0.85546875,0.27734375,FALSE,FALSE,FALSE,0,0,0,0
19000,858,608174080,918552576,322961408,0.56640625,0.85546875,0.30078125,FALSE,FALSE,FALSE,0,0,0,0
19001,858,608174080,918552576,331350016,0.56640625,0.85546875,0.30859375,FALSE,FALSE,FALSE,0,0,0,0
18436,834,608174080,918552576,591396864,0.56640625,0.85546875,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
18437,834,608174080,918552576,599785472,0.56640625,0.85546875,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
15117,687,608174080,918552576,624951296,0.56640625,0.85546875,0.58203125,FALSE,FALSE,FALSE,0,0,0,0
15118,687,608174080,918552576,633339904,0.56640625,0.85546875,0.58984375,FALSE,FALSE,FALSE,0,0,0,0
9659,441,608174080,918552576,658505728,0.56640625,0.85546875,0.61328125,FALSE,FALSE,FALSE,0,0,0,0
9660,441,608174080,918552576,666894336,0.56640625,0.85546875,0.62109375,FALSE,FALSE,FALSE,0,0,0,0
14212,647,608174080,918552576,926941184,0.56640625,0.85546875,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
14213,647,608174080,918552576,935329792,0.56640625,0.85546875,0.87109375,FALSE,FALSE,FALSE,0,0,0,0
15817,718,608174080,926941184,641728512,0.56640625,0.86328125,0.59765625,FALSE,FALSE,FALSE,0,0,0,0
15818,718,608174080,926941184,650117120,0.56640625,0.86328125,0.60546875,FALSE,FALSE,FALSE,0,0,0,0
10412,475,608174080,926941184,910163968,0.56640625,0.86328125,0.84765625,FALSE,FALSE,FALSE,0,0,0,0
10413,475,608174080,926941184,918552576,0.56640625,0.86328125,0.85546875,FALSE,FALSE,FALSE,0,0,0,0
15819,718,608174080,935329792,641728512,0.56640625,0.87109375,0.59765625,FALSE,FALSE,FALSE,0,0,0,0
15820,718,608174080,935329792,650117120,0.56640625,0.87109375,0.60546875,FALSE,FALSE,FALSE,0,0,0,0
10414,475,608174080,935329792,910163968,0.56640625,0.87109375,0.84765625,FALSE,FALSE,FALSE,0,0,0,0
10415,475,608174080,935329792,918552576,0.56640625,0.87109375,0.85546875,FALSE,FALSE,FALSE,0,0,0,0
16635,754,608174080,943718400,591396864,0.56640625,0.87890625,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
16636,754,608174080,943718400,599785472,0.56640625,0.87890625,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
11643,530,608174080,943718400,658505728,0.56640625,0.87890625,0.61328125,FALSE,FALSE,FALSE,0,0,0,0
11644,530,608174080,943718400,666894336,0.56640625,0.87890625,0.62109375,FALSE,FALSE,FALSE,0,0,0,0
16970,769,608174080,943718400,859832320,0.56640625,0.87890625,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
16971,769,608174080,943718400,868220928,0.56640625,0.87890625,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
5859,270,608174080,943718400,994050048,0.56640625,0.87890625,0.92578125,FALSE,FALSE,FALSE,0,0,0,0
5860,270,608174080,943718400,1002438656,0.56640625,0.87890625,0.93359375,FALSE,FALSE,FALSE,0,0,0,0
16637,754,608174080,952107008,591396864,0.56640625,0.88671875,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
16638,754,608174080,952107008,599785472,0.56640625,0.88671875,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
11645,530,608174080,952107008,658505728,0.56640625,0.88671875,0.61328125,FALSE,FALSE,FALSE,0,0,0,0
11646,530,608174080,952107008,666894336,0.56640625,0.88671875,0.62109375,FALSE,FALSE,FALSE,0,0,0,0
16972,769,608174080,952107008,859832320,0.56640625,0.88671875,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
16973,769,608174080,952107008,868220928,0.56640625,0.88671875,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
5861,270,608174080,952107008,994050048,0.56640625,0.88671875,0.92578125,FALSE,FALSE,FALSE,0,0,0,0
5862,270,608174080,952107008,1002438656,0.56640625,0.88671875,0.93359375,FALSE,FALSE,FALSE,0,0,0,0
19911,898,608174080,960495616,658505728,0.56640625,0.89453125,0.61328125,FALSE,FALSE,FALSE,0,0,0,0
19912,898,608174080,960495616,666894336,0.56640625,0.89453125,0.62109375,FALSE,FALSE,FALSE,0,0,0,0
13973,636,608174080,960495616,843055104,0.56640625,0.89453125,0.78515625,FALSE,FALSE,FALSE,0,0,0,0
13974,636,608174080,960495616,851443712,0.56640625,0.89453125,0.79296875,FALSE,FALSE,FALSE,0,0,0,0
18530,838,608174080,960495616,910163968,0.56640625,0.89453125,0.84765625,FALSE,FALSE,FALSE,0,0,0,0
18531,838,608174080,960495616,918552576,0.56640625,0.89453125,0.85546875,FALSE,FALSE,FALSE,0,0,0,0
14109,642,608174080,960495616,926941184,0.56640625,0.89453125,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
14110,642,608174080,960495616,935329792,0.56640625,0.89453125,0.87109375,FALSE,FALSE,FALSE,0,0,0,0
19913,898,608174080,968884224,658505728,0.56640625,0.90234375,0.61328125,FALSE,FALSE,FALSE,0,0,0,0
19914,898,608174080,968884224,666894336,0.56640625,0.90234375,0.62109375,FALSE,FALSE,FALSE,0,0,0,0
13975,636,608174080,968884224,843055104,0.56640625,0.90234375,0.78515625,FALSE,FALSE,FALSE,0,0,0,0
13976,636,608174080,968884224,851443712,0.56640625,0.90234375,0.79296875,FALSE,FALSE,FALSE,0,0,0,0
18532,838,608174080,968884224,910163968,0.56640625,0.90234375,0.84765625,FALSE,FALSE,FALSE,0,0,0,0
18533,838,608174080,968884224,918552576,0.56640625,0.90234375,0.85546875,FALSE,FALSE,FALSE,0,0,0,0
14111,642,608174080,968884224,926941184,0.56640625,0.90234375,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
14112,642,608174080,968884224,935329792,0.56640625,0.90234375,0.87109375,FALSE,FALSE,FALSE,0,0,0,0
11775,536,608174080,977272832,658505728,0.56640625,0.91015625,0.61328125,FALSE,FALSE,FALSE,0,0,0,0
11776,536,608174080,977272832,666894336,0.56640625,0.91015625,0.62109375,FALSE,FALSE,FALSE,0,0,0,0
13555,616,608174080,977272832,692060160,0.56640625,0.91015625,0.64453125,FALSE,FALSE,FALSE,0,0,0,0
13556,616,608174080,977272832,700448768,0.56640625,0.91015625,0.65234375,FALSE,FALSE,FALSE,0,0,0,0
16031,728,608174080,977272832,826277888,0.56640625,0.91015625,0.76953125,FALSE,FALSE,FALSE,0,0,0,0
16032,728,608174080,977272832,834666496,0.56640625,0.91015625,0.77734375,FALSE,FALSE,FALSE,0,0,0,0
14897,677,608174080,977272832,859832320,0.56640625,0.91015625,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
14898,677,608174080,977272832,868220928,0.56640625,0.91015625,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
7908,361,608174080,977272832,1027604480,0.56640625,0.91015625,0.95703125,FALSE,FALSE,FALSE,0,0,0,0
7909,361,608174080,977272832,1035993088,0.56640625,0.91015625,0.96484375,FALSE,FALSE,FALSE,0,0,0,0
11777,536,608174080,985661440,658505728,0.56640625,0.91796875,0.61328125,FALSE,FALSE,FALSE,0,0,0,0
11778,536,608174080,985661440,666894336,0.56640625,0.91796875,0.62109375,FALSE,FALSE,FALSE,0,0,0,0
13557,616,608174080,985661440,692060160,0.56640625,0.91796875,0.64453125,FALSE,FALSE,FALSE,0,0,0,0
13558,616,608174080,985661440,700448768,0.56640625,0.91796875,0.65234375,FALSE,FALSE,FALSE,0,0,0,0
16033,728,608174080,985661440,826277888,0.56640625,0.91796875,0.76953125,FALSE,FALSE,FALSE,0,0,0,0
16034,728,608174080,985661440,834666496,0.56640625,0.91796875,0.77734375,FALSE,FALSE,FALSE,0,0,0,0
14899,677,608174080,985661440,859832320,0.56640625,0.91796875,0.80078125,FALSE,FALSE,FALSE,0,0,0,0
14900,677,608174080,985661440,868220928,0.56640625,0.91796875,0.80859375,FALSE,FALSE,FALSE,0,0,0,0
7910,361,608174080,985661440,1027604480,0.56640625,0.91796875,0.95703125,FALSE,FALSE,FALSE,0,0,0,0
7911,361,608174080,985661440,1035993088,0.56640625,0.91796875,0.96484375,FALSE,FALSE,FALSE,0,0,0,0
17872,809,608174080,994050048,557842432,0.56640625,0.92578125,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
17873,809,608174080,994050048,566231040,0.56640625,0.92578125,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
18733,847,608174080,994050048,591396864,0.56640625,0.92578125,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
18734,847,608174080,994050048,599785472,0.56640625,0.92578125,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
20051,905,608174080,994050048,608174080,0.56640625,0.92578125,0.56640625,FALSE,FALSE,FALSE,0,0,0,0
20052,905,608174080,994050048,616562688,0.56640625,0.92578125,0.57421875,FALSE,FALSE,FALSE,0,0,0,0
17874,809,608174080,1002438656,557842432,0.56640625,0.93359375,0.51953125,FALSE,FALSE,FALSE,0,0,0,0
17875,809,608174080,1002438656,566231040,0.56640625,0.93359375,0.52734375,FALSE,FALSE,FALSE,0,0,0,0
18735,847,608174080,1002438656,591396864,0.56640625,0.93359375,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
18736,847,608174080,1002438656,599785472,0.56640625,0.93359375,0.55859375,FALSE,FALSE,FALSE,0,0,0,0
20053,905,608174080,1002438656,608174080,0.56640625,0.93359375,0.56640625,FALSE,FALSE,FALSE,0,0,0,0
20054,905,608174080,1002438656,616562688,0.56640625,0.93359375,0.57421875,FALSE,FALSE,FALSE,0,0,0,0
12748,580,608174080,1010827264,591396864,0.56640625,0.94140625,0.55078125,FALSE,FALSE,FALSE,0,0,0,0
12749,580,608174080,1010827264,599785472,0.56640625,0.94140625,0.55859375,FALSE,FALSE,FALSE,9.56308385793873e-05,1.06294049241824e-05,2.28859629713492e-05,2.65056910353887e-10
13399,609,608174080,1010827264,658505728,0.56640625,0.94140625,0.61328125,FALSE,FALSE,FALSE,0,0,0,0
13400,609,608174080,1010827264,666894336,0.56640625,0.94140625,0.62109375,FALSE,FALSE,FALSE,0.000132473537881268,6.15959928652651e-06,3.49195115019477e-05,3.67172631507447e-10
19136,864,608174080,1010827264,926941184,0.56640625,0.94140625,0.86328125,FALSE,FALSE,FALSE,0,0,0,0
19137,864,608174080,1010827264,935329792,0.56640625,0.94140625,0.87109375,FALSE,FALSE,FALSE,0.000260741999594162,4.87020388553301e-05,2.99173276749211e-05,7.22690189049744e-10
8885,406,608174080,1010827264,1061158912,0.56640625,0.94140625,0.98828125,FALSE,FALSE,FALSE,0,0,0,0
8886,406,608174080,1010827264,1069547520,0.56640625,0.94140625,0.99609375,FALSE,FALSE,FALSE,0.000481192163082518,2.6529280979083e-05,0.000134206260781588,1.33370479573152e-09
